-0.026333333,0.072333333,0.103,0.002666667,0.085,0.064,0.082666667
0.072333333,0.103,0.002666667,0.085,0.064,0.082666667,-0.013666667
0.103,0.002666667,0.085,0.064,0.082666667,-0.013666667,0.064333333
0.002666667,0.085,0.064,0.082666667,-0.013666667,0.064333333,0.190333333
0.085,0.064,0.082666667,-0.013666667,0.064333333,0.190333333,0.074333333
0.064,0.082666667,-0.013666667,0.064333333,0.190333333,0.074333333,-0.103
0.082666667,-0.013666667,0.064333333,0.190333333,0.074333333,-0.103,-0.093666667
-0.013666667,0.064333333,0.190333333,0.074333333,-0.103,-0.093666667,-0.106333333
0.064333333,0.190333333,0.074333333,-0.103,-0.093666667,-0.106333333,-0.028333333
0.190333333,0.074333333,-0.103,-0.093666667,-0.106333333,-0.028333333,-0.003666667
0.074333333,-0.103,-0.093666667,-0.106333333,-0.028333333,-0.003666667,0.147333333
-0.103,-0.093666667,-0.106333333,-0.028333333,-0.003666667,0.147333333,0.056666667
-0.093666667,-0.106333333,-0.028333333,-0.003666667,0.147333333,0.056666667,0.024
-0.106333333,-0.028333333,-0.003666667,0.147333333,0.056666667,0.024,-0.065
-0.028333333,-0.003666667,0.147333333,0.056666667,0.024,-0.065,-0.127333333
-0.003666667,0.147333333,0.056666667,0.024,-0.065,-0.127333333,0.179333333
0.147333333,0.056666667,0.024,-0.065,-0.127333333,0.179333333,-0.055
0.056666667,0.024,-0.065,-0.127333333,0.179333333,-0.055,0.042333333
0.024,-0.065,-0.127333333,0.179333333,-0.055,0.042333333,0.013333333
-0.065,-0.127333333,0.179333333,-0.055,0.042333333,0.013333333,0.004333333
-0.127333333,0.179333333,-0.055,0.042333333,0.013333333,0.004333333,0.044666667
0.179333333,-0.055,0.042333333,0.013333333,0.004333333,0.044666667,0.005666667
-0.055,0.042333333,0.013333333,0.004333333,0.044666667,0.005666667,0.100666667
0.042333333,0.013333333,0.004333333,0.044666667,0.005666667,0.100666667,-0.117666667
0.013333333,0.004333333,0.044666667,0.005666667,0.100666667,-0.117666667,0.033333333
0.004333333,0.044666667,0.005666667,0.100666667,-0.117666667,0.033333333,0.074333333
0.044666667,0.005666667,0.100666667,-0.117666667,0.033333333,0.074333333,0
0.005666667,0.100666667,-0.117666667,0.033333333,0.074333333,0,-0.119333333
0.100666667,-0.117666667,0.033333333,0.074333333,0,-0.119333333,-0.098666667
-0.117666667,0.033333333,0.074333333,0,-0.119333333,-0.098666667,0.084333333
0.033333333,0.074333333,0,-0.119333333,-0.098666667,0.084333333,0.04
0.074333333,0,-0.119333333,-0.098666667,0.084333333,0.04,0.001
0,-0.119333333,-0.098666667,0.084333333,0.04,0.001,0.069333333
-0.119333333,-0.098666667,0.084333333,0.04,0.001,0.069333333,0.050666667
-0.098666667,0.084333333,0.04,0.001,0.069333333,0.050666667,0.030666667
0.084333333,0.04,0.001,0.069333333,0.050666667,0.030666667,-0.022
0.04,0.001,0.069333333,0.050666667,0.030666667,-0.022,0.024666667
0.001,0.069333333,0.050666667,0.030666667,-0.022,0.024666667,0.01
0.069333333,0.050666667,0.030666667,-0.022,0.024666667,0.01,0.087666667
0.050666667,0.030666667,-0.022,0.024666667,0.01,0.087666667,-0.027333333
0.030666667,-0.022,0.024666667,0.01,0.087666667,-0.027333333,0.078
-0.022,0.024666667,0.01,0.087666667,-0.027333333,0.078,0.052333333
0.024666667,0.01,0.087666667,-0.027333333,0.078,0.052333333,0.064333333
0.01,0.087666667,-0.027333333,0.078,0.052333333,0.064333333,0.012666667
0.087666667,-0.027333333,0.078,0.052333333,0.064333333,0.012666667,0.021333333
-0.027333333,0.078,0.052333333,0.064333333,0.012666667,0.021333333,0.053
0.078,0.052333333,0.064333333,0.012666667,0.021333333,0.053,0.12
0.052333333,0.064333333,0.012666667,0.021333333,0.053,0.12,0.058333333
0.064333333,0.012666667,0.021333333,0.053,0.12,0.058333333,0.031
0.012666667,0.021333333,0.053,0.12,0.058333333,0.031,-0.075333333
0.021333333,0.053,0.12,0.058333333,0.031,-0.075333333,0.181333333
0.053,0.12,0.058333333,0.031,-0.075333333,0.181333333,0.085333333
0.12,0.058333333,0.031,-0.075333333,0.181333333,0.085333333,0.043666667
0.058333333,0.031,-0.075333333,0.181333333,0.085333333,0.043666667,0.066666667
0.031,-0.075333333,0.181333333,0.085333333,0.043666667,0.066666667,-0.25
-0.075333333,0.181333333,0.085333333,0.043666667,0.066666667,-0.25,0.033333333
0.181333333,0.085333333,0.043666667,0.066666667,-0.25,0.033333333,0.165
0.085333333,0.043666667,0.066666667,-0.25,0.033333333,0.165,-0.070333333
0.043666667,0.066666667,-0.25,0.033333333,0.165,-0.070333333,0.022
0.066666667,-0.25,0.033333333,0.165,-0.070333333,0.022,-0.162666667
-0.25,0.033333333,0.165,-0.070333333,0.022,-0.162666667,-0.023333333
0.033333333,0.165,-0.070333333,0.022,-0.162666667,-0.023333333,-0.044333333
0.165,-0.070333333,0.022,-0.162666667,-0.023333333,-0.044333333,0.164
-0.070333333,0.022,-0.162666667,-0.023333333,-0.044333333,0.164,0.025
0.022,-0.162666667,-0.023333333,-0.044333333,0.164,0.025,0.132333333
-0.162666667,-0.023333333,-0.044333333,0.164,0.025,0.132333333,0.071
-0.023333333,-0.044333333,0.164,0.025,0.132333333,0.071,-0.168333333
-0.044333333,0.164,0.025,0.132333333,0.071,-0.168333333,-0.344
0.164,0.025,0.132333333,0.071,-0.168333333,-0.344,-0.650666667
0.025,0.132333333,0.071,-0.168333333,-0.344,-0.650666667,-0.349
0.132333333,0.071,-0.168333333,-0.344,-0.650666667,-0.349,-0.018
0.071,-0.168333333,-0.344,-0.650666667,-0.349,-0.018,-0.092666667
-0.168333333,-0.344,-0.650666667,-0.349,-0.018,-0.092666667,-0.047666667
-0.344,-0.650666667,-0.349,-0.018,-0.092666667,-0.047666667,0.316333333
-0.650666667,-0.349,-0.018,-0.092666667,-0.047666667,0.316333333,0.082
-0.349,-0.018,-0.092666667,-0.047666667,0.316333333,0.082,0.058
-0.018,-0.092666667,-0.047666667,0.316333333,0.082,0.058,0.115
-0.092666667,-0.047666667,0.316333333,0.082,0.058,0.115,-0.078333333
-0.047666667,0.316333333,0.082,0.058,0.115,-0.078333333,0.071
0.316333333,0.082,0.058,0.115,-0.078333333,0.071,-0.072666667
0.082,0.058,0.115,-0.078333333,0.071,-0.072666667,0.029
0.058,0.115,-0.078333333,0.071,-0.072666667,0.029,-0.034333333
0.115,-0.078333333,0.071,-0.072666667,0.029,-0.034333333,-0.055666667
-0.078333333,0.071,-0.072666667,0.029,-0.034333333,-0.055666667,-0.036666667
0.071,-0.072666667,0.029,-0.034333333,-0.055666667,-0.036666667,-0.226333333
-0.072666667,0.029,-0.034333333,-0.055666667,-0.036666667,-0.226333333,-0.005333333
0.029,-0.034333333,-0.055666667,-0.036666667,-0.226333333,-0.005333333,0.072333333
-0.034333333,-0.055666667,-0.036666667,-0.226333333,-0.005333333,0.072333333,-0.324666667
-0.055666667,-0.036666667,-0.226333333,-0.005333333,0.072333333,-0.324666667,-0.157333333
-0.036666667,-0.226333333,-0.005333333,0.072333333,-0.324666667,-0.157333333,0.028666667
-0.226333333,-0.005333333,0.072333333,-0.324666667,-0.157333333,0.028666667,-0.06
-0.005333333,0.072333333,-0.324666667,-0.157333333,0.028666667,-0.06,0.016666667
0.072333333,-0.324666667,-0.157333333,0.028666667,-0.06,0.016666667,0.105333333
-0.324666667,-0.157333333,0.028666667,-0.06,0.016666667,0.105333333,-0.033333333
-0.157333333,0.028666667,-0.06,0.016666667,0.105333333,-0.033333333,-0.082666667
0.028666667,-0.06,0.016666667,0.105333333,-0.033333333,-0.082666667,0.011666667
-0.06,0.016666667,0.105333333,-0.033333333,-0.082666667,0.011666667,0.078
0.016666667,0.105333333,-0.033333333,-0.082666667,0.011666667,0.078,0.059
0.105333333,-0.033333333,-0.082666667,0.011666667,0.078,0.059,0.195
-0.033333333,-0.082666667,0.011666667,0.078,0.059,0.195,-0.130666667
-0.082666667,0.011666667,0.078,0.059,0.195,-0.130666667,-0.023333333
0.011666667,0.078,0.059,0.195,-0.130666667,-0.023333333,-0.088333333
0.078,0.059,0.195,-0.130666667,-0.023333333,-0.088333333,-0.091
0.059,0.195,-0.130666667,-0.023333333,-0.088333333,-0.091,-0.155666667
0.195,-0.130666667,-0.023333333,-0.088333333,-0.091,-0.155666667,-0.020666667
-0.130666667,-0.023333333,-0.088333333,-0.091,-0.155666667,-0.020666667,-0.004
-0.023333333,-0.088333333,-0.091,-0.155666667,-0.020666667,-0.004,-0.082
-0.088333333,-0.091,-0.155666667,-0.020666667,-0.004,-0.082,-0.106
-0.091,-0.155666667,-0.020666667,-0.004,-0.082,-0.106,0.153
-0.155666667,-0.020666667,-0.004,-0.082,-0.106,0.153,0.164
-0.020666667,-0.004,-0.082,-0.106,0.153,0.164,-0.062666667
-0.004,-0.082,-0.106,0.153,0.164,-0.062666667,-0.176
-0.082,-0.106,0.153,0.164,-0.062666667,-0.176,-0.082
-0.106,0.153,0.164,-0.062666667,-0.176,-0.082,-0.074333333
0.153,0.164,-0.062666667,-0.176,-0.082,-0.074333333,0.018333333
0.164,-0.062666667,-0.176,-0.082,-0.074333333,0.018333333,0.097
-0.062666667,-0.176,-0.082,-0.074333333,0.018333333,0.097,0.068
-0.176,-0.082,-0.074333333,0.018333333,0.097,0.068,0.047
-0.082,-0.074333333,0.018333333,0.097,0.068,0.047,0.192333333
-0.074333333,0.018333333,0.097,0.068,0.047,0.192333333,0.298666667
0.018333333,0.097,0.068,0.047,0.192333333,0.298666667,0.185
0.097,0.068,0.047,0.192333333,0.298666667,0.185,-0.041
0.068,0.047,0.192333333,0.298666667,0.185,-0.041,0.151666667
0.047,0.192333333,0.298666667,0.185,-0.041,0.151666667,0.119666667
0.192333333,0.298666667,0.185,-0.041,0.151666667,0.119666667,-0.088666667
0.298666667,0.185,-0.041,0.151666667,0.119666667,-0.088666667,0.064666667
0.185,-0.041,0.151666667,0.119666667,-0.088666667,0.064666667,-0.002333333
-0.041,0.151666667,0.119666667,-0.088666667,0.064666667,-0.002333333,0.069333333
0.151666667,0.119666667,-0.088666667,0.064666667,-0.002333333,0.069333333,0.029666667
0.119666667,-0.088666667,0.064666667,-0.002333333,0.069333333,0.029666667,0.055333333
-0.088666667,0.064666667,-0.002333333,0.069333333,0.029666667,0.055333333,0.223666667
0.064666667,-0.002333333,0.069333333,0.029666667,0.055333333,0.223666667,-0.007
-0.002333333,0.069333333,0.029666667,0.055333333,0.223666667,-0.007,-0.070666667
0.069333333,0.029666667,0.055333333,0.223666667,-0.007,-0.070666667,0.072666667
0.029666667,0.055333333,0.223666667,-0.007,-0.070666667,0.072666667,0.003
0.055333333,0.223666667,-0.007,-0.070666667,0.072666667,0.003,-0.062666667
0.223666667,-0.007,-0.070666667,0.072666667,0.003,-0.062666667,-0.033666667
-0.007,-0.070666667,0.072666667,0.003,-0.062666667,-0.033666667,-0.033333333
-0.070666667,0.072666667,0.003,-0.062666667,-0.033666667,-0.033333333,-0.021
0.072666667,0.003,-0.062666667,-0.033666667,-0.033333333,-0.021,0.043333333
0.003,-0.062666667,-0.033666667,-0.033333333,-0.021,0.043333333,-0.051666667
-0.062666667,-0.033666667,-0.033333333,-0.021,0.043333333,-0.051666667,0.276666667
-0.033666667,-0.033333333,-0.021,0.043333333,-0.051666667,0.276666667,0.063666667
-0.033333333,-0.021,0.043333333,-0.051666667,0.276666667,0.063666667,-0.319666667
-0.021,0.043333333,-0.051666667,0.276666667,0.063666667,-0.319666667,-0.092666667
0.043333333,-0.051666667,0.276666667,0.063666667,-0.319666667,-0.092666667,-0.144333333
-0.051666667,0.276666667,0.063666667,-0.319666667,-0.092666667,-0.144333333,-0.047333333
0.276666667,0.063666667,-0.319666667,-0.092666667,-0.144333333,-0.047333333,0.195333333
0.063666667,-0.319666667,-0.092666667,-0.144333333,-0.047333333,0.195333333,0.128333333
-0.319666667,-0.092666667,-0.144333333,-0.047333333,0.195333333,0.128333333,-0.099
-0.092666667,-0.144333333,-0.047333333,0.195333333,0.128333333,-0.099,0.044666667
-0.144333333,-0.047333333,0.195333333,0.128333333,-0.099,0.044666667,-0.074333333
-0.047333333,0.195333333,0.128333333,-0.099,0.044666667,-0.074333333,0.001666667
0.195333333,0.128333333,-0.099,0.044666667,-0.074333333,0.001666667,-0.109666667
0.128333333,-0.099,0.044666667,-0.074333333,0.001666667,-0.109666667,0.027
-0.099,0.044666667,-0.074333333,0.001666667,-0.109666667,0.027,-0.128666667
0.044666667,-0.074333333,0.001666667,-0.109666667,0.027,-0.128666667,-0.045
-0.074333333,0.001666667,-0.109666667,0.027,-0.128666667,-0.045,-0.054666667
0.001666667,-0.109666667,0.027,-0.128666667,-0.045,-0.054666667,-0.040666667
-0.109666667,0.027,-0.128666667,-0.045,-0.054666667,-0.040666667,-0.037666667
0.027,-0.128666667,-0.045,-0.054666667,-0.040666667,-0.037666667,-0.163
-0.128666667,-0.045,-0.054666667,-0.040666667,-0.037666667,-0.163,-0.102
-0.045,-0.054666667,-0.040666667,-0.037666667,-0.163,-0.102,-0.054333333
-0.054666667,-0.040666667,-0.037666667,-0.163,-0.102,-0.054333333,0.021333333
-0.040666667,-0.037666667,-0.163,-0.102,-0.054333333,0.021333333,0.01
-0.037666667,-0.163,-0.102,-0.054333333,0.021333333,0.01,0.087
-0.163,-0.102,-0.054333333,0.021333333,0.01,0.087,0.175333333
-0.102,-0.054333333,0.021333333,0.01,0.087,0.175333333,-0.008333333
-0.054333333,0.021333333,0.01,0.087,0.175333333,-0.008333333,-0.066333333
0.021333333,0.01,0.087,0.175333333,-0.008333333,-0.066333333,0.017666667
0.01,0.087,0.175333333,-0.008333333,-0.066333333,0.017666667,-0.079666667
0.087,0.175333333,-0.008333333,-0.066333333,0.017666667,-0.079666667,0.194
0.175333333,-0.008333333,-0.066333333,0.017666667,-0.079666667,0.194,0.015666667
-0.008333333,-0.066333333,0.017666667,-0.079666667,0.194,0.015666667,0.165
-0.066333333,0.017666667,-0.079666667,0.194,0.015666667,0.165,0.008
0.017666667,-0.079666667,0.194,0.015666667,0.165,0.008,0.071666667
-0.079666667,0.194,0.015666667,0.165,0.008,0.071666667,0.028
0.194,0.015666667,0.165,0.008,0.071666667,0.028,-0.010333333
0.015666667,0.165,0.008,0.071666667,0.028,-0.010333333,0.039666667
0.165,0.008,0.071666667,0.028,-0.010333333,0.039666667,0.055666667
0.008,0.071666667,0.028,-0.010333333,0.039666667,0.055666667,-0.072333333
0.071666667,0.028,-0.010333333,0.039666667,0.055666667,-0.072333333,-0.076
0.028,-0.010333333,0.039666667,0.055666667,-0.072333333,-0.076,0.043333333
-0.010333333,0.039666667,0.055666667,-0.072333333,-0.076,0.043333333,-0.089
0.039666667,0.055666667,-0.072333333,-0.076,0.043333333,-0.089,-0.032
0.055666667,-0.072333333,-0.076,0.043333333,-0.089,-0.032,0.057666667
-0.072333333,-0.076,0.043333333,-0.089,-0.032,0.057666667,-0.068666667
-0.076,0.043333333,-0.089,-0.032,0.057666667,-0.068666667,0.080666667
0.043333333,-0.089,-0.032,0.057666667,-0.068666667,0.080666667,-0.035
-0.089,-0.032,0.057666667,-0.068666667,0.080666667,-0.035,-0.026
-0.032,0.057666667,-0.068666667,0.080666667,-0.035,-0.026,-0.030333333
0.057666667,-0.068666667,0.080666667,-0.035,-0.026,-0.030333333,-0.117
-0.068666667,0.080666667,-0.035,-0.026,-0.030333333,-0.117,0.033666667
0.080666667,-0.035,-0.026,-0.030333333,-0.117,0.033666667,0.008333333
-0.035,-0.026,-0.030333333,-0.117,0.033666667,0.008333333,-0.006333333
-0.026,-0.030333333,-0.117,0.033666667,0.008333333,-0.006333333,-0.083
-0.030333333,-0.117,0.033666667,0.008333333,-0.006333333,-0.083,-0.027666667
-0.117,0.033666667,0.008333333,-0.006333333,-0.083,-0.027666667,-0.025666667
0.033666667,0.008333333,-0.006333333,-0.083,-0.027666667,-0.025666667,-0.105666667
0.008333333,-0.006333333,-0.083,-0.027666667,-0.025666667,-0.105666667,0.001666667
-0.006333333,-0.083,-0.027666667,-0.025666667,-0.105666667,0.001666667,0.044
-0.083,-0.027666667,-0.025666667,-0.105666667,0.001666667,0.044,0.026333333
-0.027666667,-0.025666667,-0.105666667,0.001666667,0.044,0.026333333,0.03
-0.025666667,-0.105666667,0.001666667,0.044,0.026333333,0.03,0.004
-0.105666667,0.001666667,0.044,0.026333333,0.03,0.004,-0.044333333
0.001666667,0.044,0.026333333,0.03,0.004,-0.044333333,-0.039666667
0.044,0.026333333,0.03,0.004,-0.044333333,-0.039666667,-0.062333333
0.026333333,0.03,0.004,-0.044333333,-0.039666667,-0.062333333,0.001
0.03,0.004,-0.044333333,-0.039666667,-0.062333333,0.001,0.136333333
0.004,-0.044333333,-0.039666667,-0.062333333,0.001,0.136333333,0.043
-0.044333333,-0.039666667,-0.062333333,0.001,0.136333333,0.043,0.103
-0.039666667,-0.062333333,0.001,0.136333333,0.043,0.103,-0.033
-0.062333333,0.001,0.136333333,0.043,0.103,-0.033,-0.019666667
0.001,0.136333333,0.043,0.103,-0.033,-0.019666667,-0.007333333
0.136333333,0.043,0.103,-0.033,-0.019666667,-0.007333333,0.087
0.043,0.103,-0.033,-0.019666667,-0.007333333,0.087,0.001666667
0.103,-0.033,-0.019666667,-0.007333333,0.087,0.001666667,0.040666667
-0.033,-0.019666667,-0.007333333,0.087,0.001666667,0.040666667,0.062
-0.019666667,-0.007333333,0.087,0.001666667,0.040666667,0.062,0.036
-0.007333333,0.087,0.001666667,0.040666667,0.062,0.036,0.071666667
0.087,0.001666667,0.040666667,0.062,0.036,0.071666667,-0.000666667
0.001666667,0.040666667,0.062,0.036,0.071666667,-0.000666667,-0.075666667
0.040666667,0.062,0.036,0.071666667,-0.000666667,-0.075666667,-0.034
0.062,0.036,0.071666667,-0.000666667,-0.075666667,-0.034,0.01
0.036,0.071666667,-0.000666667,-0.075666667,-0.034,0.01,0.054333333
0.071666667,-0.000666667,-0.075666667,-0.034,0.01,0.054333333,-0.040666667
-0.000666667,-0.075666667,-0.034,0.01,0.054333333,-0.040666667,-0.041333333
-0.075666667,-0.034,0.01,0.054333333,-0.040666667,-0.041333333,0.039
-0.034,0.01,0.054333333,-0.040666667,-0.041333333,0.039,0.019
0.01,0.054333333,-0.040666667,-0.041333333,0.039,0.019,0.012
0.054333333,-0.040666667,-0.041333333,0.039,0.019,0.012,0.190333333
-0.040666667,-0.041333333,0.039,0.019,0.012,0.190333333,-0.008666667
-0.041333333,0.039,0.019,0.012,0.190333333,-0.008666667,0.173333333
0.039,0.019,0.012,0.190333333,-0.008666667,0.173333333,-0.085
0.019,0.012,0.190333333,-0.008666667,0.173333333,-0.085,-0.068
0.012,0.190333333,-0.008666667,0.173333333,-0.085,-0.068,0.153666667
0.190333333,-0.008666667,0.173333333,-0.085,-0.068,0.153666667,0.107666667
-0.008666667,0.173333333,-0.085,-0.068,0.153666667,0.107666667,0.006666667
0.173333333,-0.085,-0.068,0.153666667,0.107666667,0.006666667,-0.072666667
-0.085,-0.068,0.153666667,0.107666667,0.006666667,-0.072666667,-0.074666667
-0.068,0.153666667,0.107666667,0.006666667,-0.072666667,-0.074666667,0.063666667
0.153666667,0.107666667,0.006666667,-0.072666667,-0.074666667,0.063666667,0.017333333
0.107666667,0.006666667,-0.072666667,-0.074666667,0.063666667,0.017333333,0.116666667
0.006666667,-0.072666667,-0.074666667,0.063666667,0.017333333,0.116666667,0.081
-0.072666667,-0.074666667,0.063666667,0.017333333,0.116666667,0.081,0.140333333
-0.074666667,0.063666667,0.017333333,0.116666667,0.081,0.140333333,0.094333333
0.063666667,0.017333333,0.116666667,0.081,0.140333333,0.094333333,0.065333333
0.017333333,0.116666667,0.081,0.140333333,0.094333333,0.065333333,-0.004666667
0.116666667,0.081,0.140333333,0.094333333,0.065333333,-0.004666667,0.009666667
0.081,0.140333333,0.094333333,0.065333333,-0.004666667,0.009666667,0.124
0.140333333,0.094333333,0.065333333,-0.004666667,0.009666667,0.124,-0.153333333
0.094333333,0.065333333,-0.004666667,0.009666667,0.124,-0.153333333,0.074333333
0.065333333,-0.004666667,0.009666667,0.124,-0.153333333,0.074333333,0.066666667
-0.004666667,0.009666667,0.124,-0.153333333,0.074333333,0.066666667,0.044333333
0.009666667,0.124,-0.153333333,0.074333333,0.066666667,0.044333333,0.075333333
0.124,-0.153333333,0.074333333,0.066666667,0.044333333,0.075333333,0.117
-0.153333333,0.074333333,0.066666667,0.044333333,0.075333333,0.117,0.047666667
0.074333333,0.066666667,0.044333333,0.075333333,0.117,0.047666667,0.028333333
0.066666667,0.044333333,0.075333333,0.117,0.047666667,0.028333333,-0.325333333
0.044333333,0.075333333,0.117,0.047666667,0.028333333,-0.325333333,-0.065666667
0.075333333,0.117,0.047666667,0.028333333,-0.325333333,-0.065666667,0.14
0.117,0.047666667,0.028333333,-0.325333333,-0.065666667,0.14,-0.002
0.047666667,0.028333333,-0.325333333,-0.065666667,0.14,-0.002,-0.071666667
